id_CWEB,RA,Dec,mean_grades,median_grades,std_grades,tile_C3D_grizli,segment_id,z,f_Hb,e_Hb,f_O34960,e_O34960,f_O35008,e_O35008,mag_model_f444w,mag_err_model_f444w
639392,150.098998913706,2.34362198006022,2.75,3.0,0.433012701892219,2.4,23561.0,7.144423270142290,2.64402410128027E-18,7.70108885443078E-19,9.15585153052337E-18,8.29787899248491E-19,3.12311584728653E-17,1.05595825431964E-18,24.1001049676026,0.0467816202846592
642730,149.982866773139,2.40734577037227,2.0,2.0,0.707106781186548,1.4,27285.0,6.982814530478720,4.79144073061896E-18,2.50402568593975E-18,5.57423308763649E-18,1.26978427598595E-18,1.54979005970295E-17,1.64100307249812E-18,24.9801660885267,0.0544593767392798
644516,150.090559156294,2.38159306714195,3.0,3.0,0.0,2.4,29375.0,6.988786662031430,5.60049890389969E-18,1.64064569261735E-18,1.28565469361504E-17,8.83818641264446E-19,3.98360592649233E-17,1.09808633316989E-18,24.4109054739837,0.0424849914468168
650458,150.119078244351,2.41566403780556,1.66666666666667,3.0,1.88561808316413,2.5,36185.0,7.0622961008991000,9.68466323072805E-19,5.03169436459945E-19,3.30800028962763E-18,5.16266858358621E-19,9.06153834581609E-18,7.07239843256192E-19,25.8197643018063,0.0962939279478535
657039,150.022668415973,2.35680642503805,1.25,2.0,1.29903810567666,2.4,65016.0,7.760836221939230,8.61313029200742E-21,3.12269116962672E-19,2.0749473182386E-18,6.73177620929674E-19,7.10298061882302E-18,7.7821733048708E-19,26.9396536847073,0.189878875698976
663851,150.110545274413,2.21916107756874,1.75,2.0,0.433012701892219,3.3,2755.0,7.227778839623310,4.9810535812128E-19,5.03399460411588E-19,2.31368251679208E-18,6.53807750436337E-19,5.10521982443568E-18,7.26287382075666E-19,26.4524570814931,0.110131453309312
664873,150.081736476188,2.23700272374839,2.0,2.0,0.0,2.3,3899.0,8.572124204072110,1.39537552823192E-18,9.17535525581741E-19,6.42719992401131E-18,1.28186956164291E-18,1.86058205208872E-17,1.38508154288103E-18,25.0052466135719,0.0405298683741656
666744,150.070921455176,2.2516991078626,1.75,2.0,0.433012701892219,2.3,5976.0,7.121931414820700,1.05387439072029E-18,8.80561359049246E-19,3.90561547783846E-18,1.06705364151784E-18,1.41156663949147E-17,1.32831479132589E-18,24.6209220817208,0.0486821703652783
669644,150.090488205111,2.2653785735566,1.5,1.5,0.5,2.4,9313.0,8.442733449788230,2.10412031578407E-19,5.6909408135747E-19,3.36894037791449E-19,7.72004225598786E-19,1.91982491174449E-18,1.08623020617963E-18,25.6679874471795,0.0565199104316087
669983,150.189787413415,2.23205911782569,1.4,2.0,1.35646599662505,3.4,9694.0,7.16560618159895,7.6557286278997E-19,3.6173939531395E-19,1.99457626117177E-18,4.11862318202817E-19,4.24435478767392E-18,5.13907843161388E-19,26.4582114191279,0.0700988916016454
670382,150.107112778211,2.26494520060863,1.66666666666667,2.0,0.471404520791032,2.3,10165.0,7.204158792287470,-99.0,-99.0,3.46250293329007E-18,1.48085402590548E-18,1.05551791111019E-17,2.00204163976299E-18,26.7945673427608,0.108716538299691
671610,150.125724560902,2.26658455022573,3.0,3.0,0.0,3.4,11571.0,6.8519369708798000,-99.0,-99.0,2.01447799520467E-17,2.43649847557013E-18,6.53342324345924E-17,1.96900571969227E-18,24.2270542888731,0.0321544863040168
676430,150.207666120488,2.26764958238291,2.75,3.0,0.433012701892219,3.4,17032.0,8.558156783938750,4.39347401641138E-18,7.76503587012387E-19,6.23418262166889E-18,9.41710775408523E-19,1.63509956779841E-17,1.16978984755769E-18,25.1251278217,0.0489401573586507
677071,150.221340678704,2.26772713409946,1.2,2.0,1.16619037896906,3.4,17773.0,7.0866265701109700,6.08833854858529E-19,4.8095659955904E-19,1.26543932104936E-18,5.37357692177099E-19,7.2383255780626E-18,6.51878156513323E-19,25.9398141780576,0.0372178395418735
678231,150.22901731077,2.27321293001767,1.5,1.5,0.5,3.4,19092.0,7.260240417528350,8.96600312103361E-19,6.01830532637464E-19,3.22479944298096E-18,7.77839211903682E-19,4.39545840769563E-18,7.72824826446401E-19,25.9749829196775,0.05255601137012
679586,150.143966041159,2.31416515197364,1.75,2.0,0.433012701892219,3.4,20622.0,6.870810022963060,-99.0,-99.0,1.74163252280973E-18,8.00909548982886E-19,4.48102810698081E-18,8.09034302754602E-19,26.5495429123287,0.109463086718676
679609,150.108710369821,2.32713937347501,1.66666666666667,2.0,0.471404520791032,2.4,20646.0,7.518820589253380,8.60468295895494E-19,4.54056543375674E-19,1.99877197637041E-18,6.09476767272053E-19,3.39220783146096E-18,8.05202339751007E-19,26.4607282762784,0.0806064299866776
683815,150.160019629223,2.33687741807043,1.5,1.5,0.5,3.4,25376.0,7.553907921558630,3.31594661941684E-20,4.00649435500929E-19,2.31132684916449E-18,6.64534038059915E-19,6.55448284413846E-18,8.03606910928711E-19,25.6177988169436,0.0613239036941261
692263,150.231133246448,2.36987206772722,1.5,1.5,0.5,3.5,35056.0,7.554111038175530,7.62164528801744E-19,4.51329570587966E-19,1.70608527402375E-18,5.42950665085332E-19,5.27677977526538E-18,7.12095168361864E-19,26.1912141169175,0.118795894235706
694412,150.160232965373,2.20640946383757,1.66666666666667,2.0,0.471404520791032,3.3,41520.0,7.7052658632975800,2.51436636617074E-20,4.07034569367395E-19,1.16905751419361E-18,7.23803198857557E-19,7.01088943017846E-18,1.06498214002128E-18,27.5172918134495,0.253325631757856
707237,150.203104767901,2.18275279599525,2.5,3.0,0.866025403784439,3.3,2128.0,7.242931018630850,5.07350695020241E-18,9.83236316538811E-19,7.40892481579756E-18,1.00543838034012E-18,2.04954605926239E-17,1.30260245122056E-18,25.3524715693779,0.0615491267895508
707633,150.253438137004,2.16763971529624,2.0,2.0,0.707106781186548,4.3,2576.0,8.272480823463370,2.74004711368764E-18,9.12699119945237E-19,2.33790157380246E-18,9.58599845559735E-19,4.78999895811063E-18,9.46727664351089E-19,26.3752165736238,0.0763939254018462
713201,150.320413059549,2.18292021962054,3.0,3.0,0.0,4.3,8964.0,7.0683871599740300,5.96010249312593E-18,8.83270540007763E-19,5.81733918179972E-18,5.95862620434749E-19,1.83991006015083E-17,6.89774470149886E-19,24.8970916733026,0.013228547448269
714151,150.330870151364,2.18562235620896,2.75,3.0,0.433012701892219,4.4,10050.0,8.143304424138460,2.93663010462997E-18,1.05969676832362E-18,1.01903837901308E-17,1.19954083759274E-18,2.95656955641733E-17,1.40648961190803E-18,24.8362914338644,0.0327476828617697
718461,150.31324191111,2.21983686576865,2.5,2.5,0.5,4.4,14923.0,7.07375946077072,2.02837686145674E-18,4.58285824927727E-19,3.73622497795273E-18,4.17620070509637E-19,1.31631859877085E-17,5.48083826684267E-19,25.5654019770421,0.0205697464239195
718741,150.322434314926,2.21815813979076,1.6,2.0,0.489897948556636,4.4,15235.0,7.602361428458580,2.45482474999369E-18,1.06415203311562E-18,1.45532989759846E-18,1.0038718754916E-18,6.4933542861049E-18,1.31062685843068E-18,25.8808817449771,0.0453707000037473
723585,150.266560465734,2.27433995242038,1.5,1.5,0.5,4.4,20778.0,6.988338760653530,1.45599724171676E-19,9.14023980436318E-19,3.49691945501765E-18,1.09710146684599E-18,8.91483268204825E-18,1.26226221502124E-18,25.9896841568586,0.0697594865952699
724290,150.250586932015,2.28476035081241,1.75,2.0,0.433012701892219,3.4,21552.0,7.080139206713100,1.73741200953071E-18,1.17460709940792E-18,4.9163796901849E-18,1.19696736554611E-18,7.68953246037681E-18,1.26520714831384E-18,26.6760434849709,0.109449959116493
727899,150.251203325288,2.30777513565064,2.5,2.5,0.5,3.4,25672.0,7.0811084589253200,5.09649621040621E-18,1.55982689155397E-18,9.17674343404389E-18,1.33045536684312E-18,2.65549032295346E-17,1.504593677333E-18,24.8064347765291,0.0424189968751961
729546,150.359493927688,2.28023826245605,2.5,2.5,0.5,4.4,27558.0,6.931608893876890,-99.0,-99.0,4.11598950473115E-18,8.5007777172205E-19,8.8308887317649E-18,9.98103711934544E-19,25.7372716554379,0.110856783913756
730310,150.297988532392,2.30779659274416,2.0,2.0,0.0,4.4,28415.0,7.187253157860280,2.01019242814162E-18,7.56366439587115E-19,2.55642324786251E-18,7.61850368860584E-19,8.66528875468878E-18,9.61175068990709E-19,25.7509844022089,0.0440374866694587
732642,150.277920160802,2.32991883801707,2.75,3.0,0.433012701892219,3.5,31090.0,7.069782479186730,1.75531202715619E-19,5.82455912889572E-19,4.24195620339727E-18,8.60166856076647E-19,1.10245615721313E-17,1.05315004952052E-18,25.6876151904065,0.0257456261167185
735584,150.345849527561,2.32506108439716,1.5,1.5,0.5,4.5,34480.0,7.415152333586100,1.98530438442678E-18,5.71658214603464E-19,1.82695923728209E-18,5.04407835810268E-19,7.47767851561574E-18,6.16589916064967E-19,25.958804232284,0.106640301684121
736258,150.380994846881,2.31744975247524,1.5,1.5,0.5,4.5,35286.0,7.073840836933250,2.26354368529838E-19,3.69091651778589E-19,2.32989453246565E-18,5.17567476233949E-19,4.35997319468821E-18,6.74261974801144E-19,26.2633550681346,0.0808345399416179
736304,150.376592917078,2.31945244785563,2.25,2.0,0.433012701892219,4.5,35334.0,7.074834919901440,1.51723759652905E-18,5.96762342117657E-19,4.12332781313951E-18,5.97396526308126E-19,8.9774675035978E-18,6.92610567481259E-19,24.9669383648595,0.0779466637829761
741222,150.325359659354,2.19558971051812,2.0,2.0,0.0,4.4,52914.0,7.084474996584360,5.68640801334858E-20,3.16381910301183E-19,3.28401883724632E-18,7.8890012810795E-19,6.66230516316046E-18,8.68400141257675E-19,27.9473033734216,0.199358416762094
772725,150.397101694743,2.29502311185495,2.0,2.0,0.0,4.5,25146.0,7.687633405664730,1.21502958687184E-18,8.38270780888022E-19,4.04196935272047E-18,8.68161710542909E-19,1.0317030018871E-17,1.24053475627884E-18,25.9298950359224,0.030722209148747
